sku,store,attribute_set,type,categories,created_at,description,glass_color,glass_cutouts,glass_height,glass_thickness,glass_width,handle_style,hardware_depth,hardware_finish,hardware_length,hardware_orientation,has_options,hinge_orientation,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,options_container,page_layout,panel_count,panel_type,price,required_options,seal_color,seal_length,seal_type,short_description,shower_depth_max,shower_depth_min,shower_layout,shower_length_max,shower_length_min,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A23,default,Shower Glass,simple,Shower Glass/A Panels,2015-04-08T04:50:11-06:00,23 Shower Door - A Panel,Clear,Hinges & Handle,71.5,0.375,23,,,,,,0,,/PRO-A23/a-23.png,,,/PRO-A23/a-23.png;/PRO-A23/a-23.png;/PRO-A23/a-23.png;/PRO-A23/2_panel_corner_bn_1.jpg,,,,,,In Cart,Use config,23 Shower Door - A Panel,,Product Info Column,,,,359,0,,,,23 Shower Door - A Panel,,,,,,/PRO-A23/a-23.png,,,,,Enabled,Taxable Goods,/PRO-A23/a-23.png,,6/10/2015 15:16:28,23-shower-door-a-panel,23-shower-door-a-panel.html,"Catalog, Search",58,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A24.5,default,Shower Glass,simple,Shower Glass/A Panels,2015-05-20T09:54:00-06:00,24.5 Shower Door - A Panel,,Hinges & Handle,71.5,0.375,24.5,,,,,,0,,,,,,,,,,,Use config,Use config,24.5 Shower Door - A Panel,,Product Info Column,,,,369,0,,,,24.5 Shower Door - A Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,245-shower-door-a-panel,245-shower-door-a-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A26,default,Shower Glass,simple,Shower Glass/A Panels,2015-05-20T09:54:00-06:00,26 Shower Door - A Panel,Clear,Hinges & Handle,71.5,0.375,26,,,,,,0,,no_selection,,,,,,,,,Use config,Use config,26 Shower Door - A Panel,,Product Info Column,,,,379,0,,,,26 Shower Door - A Panel,,,,,,no_selection,,,,,Enabled,Taxable Goods,no_selection,,6/10/2015 15:21:43,26-shower-door-a-panel,26-shower-door-a-panel.html,"Catalog, Search",58,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A28,default,Shower Glass,simple,Shower Glass/A Panels,2015-05-20T09:54:00-06:00,28 Shower Door - A Panel,,Hinges & Handle,71.5,0.375,28,,,,,,0,,,,,,,,,,,Use config,Use config,28 Shower Door - A Panel,,Product Info Column,,,,385,0,,,,28 Shower Door - A Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,28-shower-door-a-panel,28-shower-door-a-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A29,default,Shower Glass,simple,Shower Glass/A Panels,2015-05-20T09:54:00-06:00,29  Shower Door - A Panel,,Hinges & Handle,71.5,0.375,29,,,,,,0,,,,,,,,,,,Use config,Use config,29  Shower Door - A Panel,,Product Info Column,,,,389,0,,,,29  Shower Door - A Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,29-shower-door-a-panel,29-shower-door-a-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A30,default,Shower Glass,simple,Shower Glass/A Panels,2015-05-20T09:54:00-06:00,30 Shower Door - A Panel,,Hinges & Handle,71.5,0.375,30,,,,,,0,,,,,,,,,,,Use config,Use config,30 Shower Door - A Panel,,Product Info Column,,,,395,0,,,,30 Shower Door - A Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,30-shower-door-a-panel,30-shower-door-a-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A31,default,Shower Glass,simple,Shower Glass/A Panels,2015-05-20T09:54:00-06:00,31 Shower Door - A Panel,,Hinges & Handle,71.5,0.375,31,,,,,,0,,,,,,,,,,,Use config,Use config,31 Shower Door - A Panel,,Product Info Column,,,,405,0,,,,31 Shower Door - A Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,31-shower-door-a-panel,31-shower-door-a-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A32,default,Shower Glass,simple,Shower Glass/A Panels,2015-05-20T09:54:00-06:00,32 Shower Door - A Panel,,Hinges & Handle,71.5,0.375,32,,,,,,0,,,,,,,,,,,Use config,Use config,32 Shower Door - A Panel,,Product Info Column,,,,412,0,,,,32 Shower Door - A Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,32-shower-door-a-panel,32-shower-door-a-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A33,default,Shower Glass,simple,Shower Glass/A Panels,2015-05-20T09:54:00-06:00,33 Shower Door - A Panel,,Hinges & Handle,71.5,0.375,33,,,,,,0,,,,,,,,,,,Use config,Use config,33 Shower Door - A Panel,,Product Info Column,,,,419,0,,,,33 Shower Door - A Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,33-shower-door-a-panel,33-shower-door-a-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A34,default,Shower Glass,simple,Shower Glass/A Panels,2015-05-20T09:54:00-06:00,34  Shower Door - A Panel,,Hinges & Handle,71.5,0.375,34,,,,,,0,,,,,,,,,,,Use config,Use config,34  Shower Door - A Panel,,Product Info Column,,,,429,0,,,,34  Shower Door - A Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,34-shower-door-a-panel,34-shower-door-a-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-A35,default,Shower Glass,simple,Shower Glass/A Panels,2015-05-20T09:54:00-06:00,35 Shower Door - A Panel,,Hinges & Handle,71.5,0.375,35,,,,,,0,,,,,,,,,,,Use config,Use config,35 Shower Door - A Panel,,Product Info Column,,,,435,0,,,,35 Shower Door - A Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,35-shower-door-a-panel,35-shower-door-a-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-B8,default,Shower Glass,simple,Shower Glass/B Panels,2015-05-20T09:54:00-06:00,8 Shower Glass - B Panel,,Hinges,72,0.375,8,,,,,,0,,,,,,,,,,,Use config,Use config,8 Shower Glass - B Panel,,Product Info Column,,,,165,0,,,,8 Shower Glass - B Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,8-shower-glass-c-panel,8-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-B9,default,Shower Glass,simple,Shower Glass/B Panels,2015-05-20T09:54:00-06:00,9 Shower Glass - B Panel,,Hinges,72,0.375,9,,,,,,0,,,,,,,,,,,Use config,Use config,9 Shower Glass - B Panel,,Product Info Column,,,,175,0,,,,9 Shower Glass - B Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,9-shower-glass-b-panel,9-shower-glass-b-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-B10,default,Shower Glass,simple,Shower Glass/B Panels,2015-05-20T09:54:00-06:00,10 Shower Glass - B Panel,,Hinges,72,0.375,10,,,,,,0,,,,,,,,,,,Use config,Use config,10 Shower Glass - B Panel,,Product Info Column,,,,179,0,,,,10 Shower Glass - B Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,10-shower-glass-b-panel,10-shower-glass-b-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-B12,default,Shower Glass,simple,Shower Glass/B Panels,2015-05-20T09:54:00-06:00,12  Shower Glass - B Panel,,Hinges,72,0.375,12,,,,,,0,,,,,,,,,,,Use config,Use config,12 Shower Glass - B Panel,,Product Info Column,,,,189,0,,,,12 Shower Glass - B Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,12-shower-glass-b-panel,12-shower-glass-b-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-B13,default,Shower Glass,simple,Shower Glass/B Panels,2015-05-20T09:54:00-06:00,13 Shower Glass - B Panel,,Hinges,72,0.375,13,,,,,,0,,,,,,,,,,,Use config,Use config,13 Shower Glass - B Panel,,Product Info Column,,,,199,0,,,,13 Shower Glass - B Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,13-shower-glass-b-panel,13-shower-glass-b-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-B15,default,Shower Glass,simple,Shower Glass/B Panels,2015-05-20T09:54:00-06:00,15 Shower Glass - B Panel,,Hinges,72,0.375,15,,,,,,0,,,,,,,,,,,Use config,Use config,15 Shower Glass - B Panel,,Product Info Column,,,,215,0,,,,15 Shower Glass - B Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,15-shower-glass-b-panel,15-shower-glass-b-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C8,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:00-06:00,8 Shower Glass - C Panel,Clear,None,72,0.375,8,,,,,,0,,no_selection,,,,,,,,,Use config,Use config,8 Shower Glass - C Panel,,Product Info Column,,,,159,0,,,,8 Shower Glass - C Panel,,,,,,no_selection,,,,,Enabled,Taxable Goods,no_selection,,6/10/2015 15:22:23,8-shower-glass-c-panel,8-shower-glass-c-panel-66.html,"Catalog, Search",58,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C9,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:00-06:00,9 Shower Glass - C Panel,,None,72,0.375,9,,,,,,0,,,,,,,,,,,Use config,Use config,9 Shower Glass - C Panel,,Product Info Column,,,,169,0,,,,9 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:00,9-shower-glass-c-panel,9-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C10,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,10 Shower Glass - C Panel,,None,72,0.375,10,,,,,,0,,,,,,,,,,,Use config,Use config,10 Shower Glass - C Panel,,Product Info Column,,,,174,0,,,,10 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:01,10-shower-glass-c-panel,10-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C12,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,12 Shower Glass - C Panel,Clear,None,72,0.375,12,,,,,,0,,no_selection,,,,,,,,,Use config,Use config,12 Shower Glass - C Panel,,Product Info Column,,,,182,0,,,,12 Shower Glass - C Panel,,,,,,no_selection,,,,,Enabled,Taxable Goods,no_selection,,6/10/2015 15:23:12,12-shower-glass-c-panel,12-shower-glass-c-panel.html,"Catalog, Search",58,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C15,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,15 Shower Glass - C Panel,Clear,None,72,0.375,15,,,,,,0,,no_selection,,,,,,,,,Use config,Use config,15 Shower Glass - C Panel,,Product Info Column,,,,205,0,,,,15 Shower Glass - C Panel,,,,,,no_selection,,,,,Enabled,Taxable Goods,no_selection,,6/10/2015 15:24:23,15-shower-glass-c-panel,15-shower-glass-c-panel.html,"Catalog, Search",58,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C17,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,17 Shower Glass - C Panel,,None,72,0.375,17,,,,,,0,,,,,,,,,,,Use config,Use config,17 Shower Glass - C Panel,,Product Info Column,,,,225,0,,,,17 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:01,17-shower-glass-c-panel,17-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C20,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,20 Shower Glass - C Panel,,None,72,0.375,20,,,,,,0,,,,,,,,,,,Use config,Use config,20 Shower Glass - C Panel,,Product Info Column,,,,239,0,,,,20 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:01,20-shower-glass-c-panel,20-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C24,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,24 Shower Glass - C Panel,,None,72,0.375,24,,,,,,0,,,,,,,,,,,Use config,Use config,24 Shower Glass - C Panel,,Product Info Column,,,,259,0,,,,24 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:01,24-shower-glass-c-panel,24-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C26,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,26 Shower Glass - C Panel,,None,72,0.375,26,,,,,,0,,,,,,,,,,,Use config,Use config,26 Shower Glass - C Panel,,Product Info Column,,,,259,0,,,,26 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:01,26-shower-glass-c-panel,26-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C27.5,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,27.5 Shower Glass - C Panel,Clear,None,72,0.375,27.5,,,,,,0,,no_selection,,,,,,,,,Use config,Use config,27.5 Shower Glass - C Panel,,Product Info Column,,,,269,0,,,,27.5 Shower Glass - C Panel,,,,,,no_selection,,,,,Enabled,Taxable Goods,no_selection,,6/10/2015 15:24:54,275-shower-glass-c-panel,275-shower-glass-c-panel.html,"Catalog, Search",58,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C29,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,29 Shower Glass - C Panel,,None,72,0.375,29,,,,,,0,,,,,,,,,,,Use config,Use config,29 Shower Glass - C Panel,,Product Info Column,,,,279,0,,,,29 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:01,29-shower-glass-c-panel,29-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C32,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,32 Shower Glass - C Panel,,None,72,0.375,32,,,,,,0,,,,,,,,,,,Use config,Use config,32 Shower Glass - C Panel,,Product Info Column,,,,299,0,,,,32 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:01,32-shower-glass-c-panel,32-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C33,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,33 Shower Glass - C Panel,,None,72,0.375,33,,,,,,0,,,,,,,,,,,Use config,Use config,33 Shower Glass - C Panel,,Product Info Column,,,,309,0,,,,33 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:01,33-shower-glass-c-panel,33-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C34,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,34 Shower Glass - C Panel,,None,72,0.375,34,,,,,,0,,,,,,,,,,,Use config,Use config,34 Shower Glass - C Panel,,Product Info Column,,,,319,0,,,,34 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:01,34-shower-glass-c-panel,34-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-C35,default,Shower Glass,simple,Shower Glass/C Panels,2015-05-20T09:54:01-06:00,35 Shower Glass - C Panel,,None,72,0.375,35,,,,,,0,,,,,,,,,,,Use config,Use config,35 Shower Glass - C Panel,,Product Info Column,,,,325,0,,,,35 Shower Glass - C Panel,,,,,,,,,,,Enabled,Taxable Goods,,,5/20/2015 15:54:01,35-shower-glass-c-panel,35-shower-glass-c-panel.html,"Catalog, Search",58,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-HAN-001-BN,default,Shower Handles,simple,Shower Hardware/Handles,2015-05-20T09:54:01-06:00,Shower Door Handle - Brushed Nickel - Oval,,,,,,,,,,,0,,/PRO-HAN-001-BN/brushed_nickel_handle_2.jpg,,,/PRO-HAN-001-BN/brushed_nickel_handle_2.jpg;/PRO-HAN-001-BN/brushed_nickel_handle_2.jpg;/PRO-HAN-001-BN/brushed_nickel_handle_2.jpg;/PRO-HAN-001-BN/oval-shower-handle-brushed-nickel_1.jpg;/PRO-HAN-001-BN/bn_handle_installed_2.jpg,,,,,,Use config,Use config,Shower Door Handle - Brushed Nickel - Oval,,Product Info Column,,,,39.5,0,,,,Shower Door Handle - Brushed Nickel - Oval,,,,,,/PRO-HAN-001-BN/brushed_nickel_handle_2.jpg,,,,,Enabled,Taxable Goods,/PRO-HAN-001-BN/brushed_nickel_handle_2.jpg,,6/1/2015 20:01:04,shower-door-handle-brushed-nickel-oval,shower-door-handle-brushed-nickel-oval.html,"Catalog, Search",5,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-HAN-001-CH,default,Shower Handles,simple,Shower Hardware/Handles,2015-05-20T09:54:02-06:00,Shower Door Handle - Chrome - Oval,,,,,,,,,,,0,,/PRO-HAN-001-CH/chrome_handle_1.jpg,,,/PRO-HAN-001-CH/chrome_handle_1.jpg;/PRO-HAN-001-CH/chrome_handle_1.jpg;/PRO-HAN-001-CH/chrome_handle_1.jpg;/PRO-HAN-001-CH/oval-shower-handle-chrome.jpg;/PRO-HAN-001-CH/chr_handle_installed.jpg,,,,,,Use config,Use config,Shower Door Handle - Chrome - Oval,,Product Info Column,,,,49,0,,,,Shower Door Handle - Chrome - Oval,,,,,,/PRO-HAN-001-CH/chrome_handle_1.jpg,,,,,Enabled,Taxable Goods,/PRO-HAN-001-CH/chrome_handle_1.jpg,,6/1/2015 19:59:43,shower-door-handle-chrome-oval,shower-door-handle-chrome-oval.html,"Catalog, Search",5,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-HAN-001-ORB,default,Shower Handles,simple,Shower Hardware/Handles,2015-05-20T09:54:02-06:00,Shower Door Handle - Oil Rubbed Bronze - Oval,,,,,,,,,,,0,,/PRO-HAN-001-ORB/oil_rubbed_bronze_handle_1.jpg,,,/PRO-HAN-001-ORB/oil_rubbed_bronze_handle_1.jpg;/PRO-HAN-001-ORB/oil_rubbed_bronze_handle_1.jpg;/PRO-HAN-001-ORB/oil_rubbed_bronze_handle_1.jpg;/PRO-HAN-001-ORB/oval-shower-handle-oil-rubbed-bronze.jpg,,,,,,Use config,Use config,Shower Door Handle - Oil Rubbed Bronze - Oval,,Product Info Column,,,,59.25,0,,,,Shower Door Handle - Oil Rubbed Bronze - Oval,,,,,,/PRO-HAN-001-ORB/oil_rubbed_bronze_handle_1.jpg,,,,,Enabled,Taxable Goods,/PRO-HAN-001-ORB/oil_rubbed_bronze_handle_1.jpg,,6/1/2015 19:57:45,shower-door-handle-oil-rubbed-bronze-oval,shower-door-handle-oil-rubbed-bronze-oval.html,"Catalog, Search",5,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-HAN-002-BN,default,Shower Handles,simple,Shower Hardware/Handles,2015-05-20T09:54:02-06:00,Shower Door Handle - Brushed Nickel - Square,,,,,,,,,,,0,,/PRO-HAN-002-BN/square-shower-handle-brushed-nickel.jpg,,,/PRO-HAN-002-BN/square-shower-handle-brushed-nickel.jpg;/PRO-HAN-002-BN/square-shower-handle-brushed-nickel.jpg;/PRO-HAN-002-BN/square-shower-handle-brushed-nickel.jpg,,,,,,Use config,Use config,Shower Door Handle - Brushed Nickel - Square,,Product Info Column,,,,49,0,,,,Shower Door Handle - Brushed Nickel - Square,,,,,,/PRO-HAN-002-BN/square-shower-handle-brushed-nickel.jpg,,,,,Enabled,Taxable Goods,/PRO-HAN-002-BN/square-shower-handle-brushed-nickel.jpg,,6/1/2015 20:01:41,shower-door-handle-brushed-nickel-square,shower-door-handle-brushed-nickel-square.html,"Catalog, Search",5,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-HAN-002-CH,default,Shower Handles,simple,Shower Hardware/Handles,2015-05-20T09:54:02-06:00,Shower Door Handle - Chrome - Square,,,,,,,,,,,0,,/PRO-HAN-002-CH/square-shower-handle-chrome.jpg,,,/PRO-HAN-002-CH/square-shower-handle-chrome.jpg;/PRO-HAN-002-CH/square-shower-handle-chrome.jpg;/PRO-HAN-002-CH/square-shower-handle-chrome.jpg,,,,,,Use config,Use config,Shower Door Handle - Chrome - Square,,Product Info Column,,,,39.5,0,,,,Shower Door Handle - Chrome - Square,,,,,,/PRO-HAN-002-CH/square-shower-handle-chrome.jpg,,,,,Enabled,Taxable Goods,/PRO-HAN-002-CH/square-shower-handle-chrome.jpg,,6/1/2015 19:58:43,shower-door-handle-chrome-square,shower-door-handle-chrome-square.html,"Catalog, Search",5,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-HAN-002-ORB,default,Shower Handles,simple,Shower Hardware/Handles,2015-05-20T09:54:02-06:00,Shower Door Handle - Oil Rubbed Bronze - Square,,,,,,,,,,,0,,/PRO-HAN-002-ORB/square-shower-handle-oil-rubbed-bronze.jpg,,,/PRO-HAN-002-ORB/square-shower-handle-oil-rubbed-bronze.jpg;/PRO-HAN-002-ORB/square-shower-handle-oil-rubbed-bronze.jpg;/PRO-HAN-002-ORB/square-shower-handle-oil-rubbed-bronze.jpg,,,,,,Use config,Use config,Shower Door Handle - Oil Rubbed Bronze - Square,,Product Info Column,,,,69,0,,,,Shower Door Handle - Oil Rubbed Bronze - Square,,,,,,/PRO-HAN-002-ORB/square-shower-handle-oil-rubbed-bronze.jpg,,,,,Enabled,Taxable Goods,/PRO-HAN-002-ORB/square-shower-handle-oil-rubbed-bronze.jpg,,6/1/2015 20:02:19,shower-door-handle-oil-rubbed-bronze-square,shower-door-handle-oil-rubbed-bronze-square.html,"Catalog, Search",5,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-HIN-01-BN,default,Shower Hinges,simple,Shower Hardware/Hinges,2015-05-20T09:54:02-06:00,Shower Door Hinge - Brushed Nickel - A to B,,,,,,,,,,,0,,/PRO-HIN-01-BN/a-b-hinge-brushed-nickel.png,,,/PRO-HIN-01-BN/a-b-hinge-brushed-nickel.png;/PRO-HIN-01-BN/a-b-hinge-brushed-nickel.png;/PRO-HIN-01-BN/a-b-hinge-brushed-nickel.png;/PRO-HIN-01-BN/brushed_nickel_hinge_1.jpg,,,,,,Use config,Use config,Shower Door Hinge - Brushed Nickel - A to B,,Product Info Column,,,,49.5,0,,,,Shower Door Hinge - Brushed Nickel - A to B,,,,,,/PRO-HIN-01-BN/a-b-hinge-brushed-nickel.png,,,,,Enabled,Taxable Goods,/PRO-HIN-01-BN/a-b-hinge-brushed-nickel.png,,6/1/2015 20:04:00,shower-door-hinge-brushed-nickel-a-to-b,shower-door-hinge-brushed-nickel-a-to-b.html,"Catalog, Search",5,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRO-HIN-01-CH,default,Shower Hinges,simple,Shower Hardware/Hinges,2015-05-20T09:54:03-06:00,Shower Door Hinge - Chrome - A to B,,,,,,,,,,,0,,/PRO-HIN-01-CH/a-b-ch.jpg,,,/PRO-HIN-01-CH/a-b-ch.jpg;/PRO-HIN-01-CH/a-b-ch.jpg;/PRO-HIN-01-CH/a-b-ch.jpg;/PRO-HIN-01-CH/chrome_hinge_1.jpg,,,,,,Use config,Use config,Shower Door Hinge - Chrome - A to B,,Product Info Column,,,,59,0,,,,Shower Door Hinge - Chrome - A to B,,,,,,/PRO-HIN-01-CH/a-b-ch.jpg,,,,,Enabled,Taxable Goods,/PRO-HIN-01-CH/a-b-ch.jpg,,6/1/2015 20:04:59,shower-door-hinge-chrome-a-to-b,shower-door-hinge-chrome-a-to-b.html,"Catalog, Search",5,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
